PTM pattern,amount of PTMs,mass error (Da),mass shift
2[Ph]1[Ph-H2O]1[Ox]3[Cys],7,0.16343119990870036,631.5447311999087
1[Me1]5[Cys]1[Na],7,0.17516880009134184,631.5447311999087
3[Ph]4[Ph-H2O],7,0.3757688000912367,631.5447311999087
5[Ph-H2O]1[Cys]1[Na],7,0.4446311999087129,631.5447311999087
2[Ph-H2O]2[Me2]3[Cys]1[Na],8,0.03923119990872692,631.5447311999087
2[Ph-H2O]1[Me1]1[Me3]3[Cys]1[Na],8,0.03933119990870182,631.5447311999087
6[Ph-H2O]2[Na],8,0.3900688000912851,631.5447311999087
1[Ph]1[Ph-H2O]2[Me2]1[Me3]3[Cys]1[Cys-Cys],9,0.02746880009135566,631.5447311999087
1[Ph]2[Ph-H2O]3[Cys],6,0.1432459434588509,633.2539540565413
1[Ph]4[Ph-H2O]1[Me3]1[Cys],7,0.07125405654130645,633.2539540565413
1[Ph]4[Ph-H2O]1[Ac]1[Cys],7,0.11425405654131282,633.2539540565413
1[Ox]5[Cys]1[Na],7,0.43874594345879814,633.2539540565413
1[Ph-H2O]1[Me3]1[Ox]4[Cys],7,0.6104540565412435,633.2539540565413
3[Ph]4[Ph-H2O],7,1.3334540565413135,633.2539540565413
1[Ph]4[Ph-H2O]1[Me1]1[Me2]1[Cys],8,0.07115405654121787,633.2539540565413
3[Ph]1[Me1]3[Cys]1[Na],8,0.1210459434587392,633.2539540565413
2[Ph-H2O]1[Me3]1[Ox]3[Cys]1[Na],8,0.22424594345875448,633.2539540565413
6[Ph-H2O]2[Na],8,1.3191540565412652,633.2539540565413
1[Ph]2[Ph-H2O]3[Cys],6,1.2271921550120624,634.6243921550122
2[Ph]4[Cys]1[Cys-Cys],7,0.1112921550121655,634.6243921550122
1[Ph]3[Ph-H2O]2[Cys]1[Na],7,0.39249215501217805,634.6243921550122
4[Ph]2[Ph-H2O]1[Cys],7,0.42790784498777157,634.6243921550122
1[Ox]5[Cys]1[Na],7,0.9316921550121151,634.6243921550122
1[Ph-H2O]1[Me2]2[Ox]4[Cys],8,0.007992155012175317,634.6243921550122
1[Ph]1[Me1]1[Me3]4[Cys]1[Na],8,0.01280784498783305,634.6243921550122
1[Ph-H2O]1[Ox]4[Cys]2[Na],8,0.0969921550122308,634.6243921550122
1[Ph]4[Ph-H2O]1[Cys]2[Na],8,0.44220784498781995,634.6243921550122
1[Ph]5[Ph-H2O]1[Me3]1[Na],8,0.606992155012108,634.6243921550122
3[Ph]1[Ac]3[Cys],7,0.1131815301870347,639.290118469813
3[Ph]1[Me3]3[Cys],7,0.15618153018704106,639.290118469813
5[Cys]2[Na],7,0.3849815301870194,639.290118469813
1[Me2]1[Ox]5[Cys],7,0.4739815301869612,639.290118469813
1[Ph]3[Ph-H2O]1[Me2]2[Cys],7,1.013181530187012,639.290118469813
3[Ph]2[Ph-H2O]2[Me3]1[Cys],8,0.058318469813002594,639.290118469813
2[Ph-H2O]1[Ac]3[Cys]2[Na],8,0.1274815301869694,639.290118469813
2[Ph-H2O]1[Me3]3[Cys]2[Na],8,0.17048153018708945,639.290118469813
2[Ph-H2O]1[Ac]1[Me2]1[Ox]3[Cys],8,0.21648153018702487,639.290118469813
6[Ph-H2O]1[Me2]1[Na],8,1.283918469813102,639.290118469813
1[Ph]3[Ph-H2O]1[Me2]2[Cys],7,0.044109213441970496,640.347409213442
1[Ph]2[Ac]4[Cys],7,0.27509078655805297,640.347409213442
1[Ph]1[Ac]1[Me3]4[Cys],7,0.31809078655805934,640.347409213442
1[Ph]2[Me3]4[Cys],7,0.361090786557952,640.347409213442
5[Cys]2[Na],7,0.672309213441963,640.347409213442
3[Ph]1[Me3]3[Cys],7,0.9011092134419414,640.347409213442
1[Ph]2[Ph-H2O]3[Ac]2[Cys],8,0.017590786558002947,640.347409213442
1[Ph]2[Ph-H2O]2[Ac]1[Me3]2[Cys],8,0.06059078655800931,640.347409213442
3[Ph]1[Ph-H2O]1[Me3]2[Cys]1[Na],8,0.06640921344205708,640.347409213442
1[Ph]5[Ph-H2O]1[Me2]1[Me3],8,0.25860921344201415,640.347409213442
2[Ph]1[Ph-H2O]1[Me2]3[Cys],7,0.19439477116486614,643.6294947711649
4[Ph-H2O]1[Me1]2[Cys],7,0.6625052288351299,643.6294947711649
1[Ph-H2O]1[Ac]1[Me2]4[Cys],7,1.0248052288351346,643.6294947711649
1[Ph-H2O]1[Me2]1[Me3]4[Cys],7,1.067805228835141,643.6294947711649
2[Ph]3[Me3]3[Cys],8,0.0036947711648736004,643.6294947711649
3[Ox]5[Cys],8,0.08020522883509784,643.6294947711649
2[Ph]2[Ac]1[Me3]3[Cys],8,0.08969477116488633,643.6294947711649
1[Me2]5[Cys]1[Cys-Cys]1[Na],8,0.1011052288350811,643.6294947711649
2[Ph]3[Ac]3[Cys],8,0.1326947711648927,643.6294947711649
6[Ph-H2O]2[Me2],8,0.4481052288350611,643.6294947711649
4[Ph-H2O]1[Ox]2[Cys],7,0.2395626155383752,646.5043626155384
1[Me2]5[Cys]1[Na],7,0.7578626155384427,646.5043626155384
1[Ph]2[Ph-H2O]1[Me1]3[Cys],7,0.9194373844616166,646.5043626155384
1[Ph-H2O]1[Me2]4[Cys]2[Na],8,0.07683738446166899,646.5043626155384
1[Ph-H2O]1[Ac]1[Me1]1[Ox]4[Cys],8,0.12273738446151583,646.5043626155384
3[Ph]1[Ph-H2O]1[Me2]1[Me3]2[Cys],8,0.15196261553842305,646.5043626155384
3[Ph]1[Ph-H2O]1[Ac]1[Me2]2[Cys],8,0.19496261553831573,646.5043626155384
1[Ph]4[Ph-H2O]2[Me2]1[Cys],8,0.7050373844615478,646.5043626155384
2[Me1]5[Cys]1[Na],8,0.7578626155384427,646.5043626155384
2[Ph]1[Ph-H2O]2[Ox]3[Cys],8,0.8763373844616353,646.5043626155384
1[Ph]2[Ph-H2O]1[Ox]3[Cys],7,0.2664815301905037,649.1301184698095
3[Ph-H2O]3[Cys]1[Cys-Cys],7,0.2664815301905037,649.1301184698095
2[Ph]1[Me1]4[Cys],7,1.4254815301904955,649.1301184698095
5[Ph-H2O]1[Ac]1[Cys]1[Cys-Cys],8,0.008981530190453668,649.1301184698095
1[Ph]4[Ph-H2O]1[Ac]1[Ox]1[Cys],8,0.008981530190453668,649.1301184698095
4[Ph]2[Ph-H2O]1[Me1]1[Cys],8,0.051218469809555245,649.1301184698095
2[Ox]5[Cys]1[Na],8,0.5619815301904509,649.1301184698095
1[Ac]1[Me1]5[Cys]1[Cys-Cys],8,0.6287815301905084,649.1301184698095
1[Me1]1[Me3]5[Cys]1[Cys-Cys],8,0.6717815301905148,649.1301184698095
1[Ph]1[Ph-H2O]4[Cys]2[Cys-Cys],8,1.3823815301905142,649.1301184698095
3[Ph-H2O]3[Cys],6,1.1669693916279584,650.2455306083721
2[Ph]5[Ph-H2O],7,0.3097306083720923,650.2455306083721
2[Ph]1[Me1]4[Cys],7,0.31006939162796243,650.2455306083721
1[Ph]2[Ph-H2O]1[Ox]3[Cys],7,0.8489306083720294,650.2455306083721
3[Ph-H2O]3[Cys]1[Cys-Cys],7,0.8489306083720294,650.2455306083721
5[Ph-H2O]1[Ac]1[Cys],7,0.9094693916279084,650.2455306083721
4[Ph-H2O]2[Cys]1[Cys-Cys]1[Na],8,0.014230608372031384,650.2455306083721
1[Ph]3[Ph-H2O]1[Ox]2[Cys]1[Na],8,0.014230608372031384,650.2455306083721
2[Ph]2[Ph-H2O]2[Me2]2[Cys],8,0.09566939162800736,650.2455306083721
1[Ph]1[Ph-H2O]4[Cys]2[Cys-Cys],8,0.26696939162798117,650.2455306083721
3[Ph-H2O]3[Cys],6,0.8646652289083931,652.2771652289084
4[Ph-H2O]2[Cys]1[Na],7,0.029965228908395147,652.2771652289084
1[Ph]1[Ph-H2O]4[Cys]1[Cys-Cys],7,0.2512347710916174,652.2771652289084
2[Ph]1[Ox]4[Cys],7,0.2512347710916174,652.2771652289084
2[Me2]5[Cys],7,0.45926522890840715,652.2771652289084
1[Me1]1[Me3]5[Cys],7,0.45936522890838205,652.2771652289084
1[Ac]1[Me1]5[Cys],7,0.5023652289083884,652.2771652289084
3[Ph]3[Ph-H2O]1[Cys],7,0.7904347710915545,652.2771652289084
1[Ph]3[Ph-H2O]1[Ac]2[Cys]1[Cys-Cys],8,0.0062652289084326185,652.2771652289084
6[Ph-H2O]1[Me3]1[Na],8,0.2444652289084388,652.2771652289084
1[Ac]5[Cys]1[Na],7,0.15321395703040253,659.5767860429696
1[Me3]5[Cys]1[Na],7,0.1962139570304089,659.5767860429696
1[Ph-H2O]2[Me3]4[Cys],7,0.8529860429696328,659.5767860429696
2[Ph]4[Cys]1[Na],7,1.0659860429695982,659.5767860429696
2[Ph-H2O]2[Me3]3[Cys]1[Na],8,0.018286042969521077,659.5767860429696
1[Me1]1[Me2]5[Cys]1[Na],8,0.1963139570303838,659.5767860429696
5[Ph-H2O]1[Me2]1[Cys]1[Na],8,0.42348604296967096,659.5767860429696
2[Ph]1[Ac]2[Me3]1[Ox]3[Cys],9,0.005413957030441452,659.5767860429696
1[Ph]1[Ph-H2O]1[Ac]2[Me3]3[Cys]1[Cys-Cys],9,0.005413957030441452,659.5767860429696
6[Ph-H2O]1[Me1]1[Me3]1[Ox],9,0.5001139570302939,659.5767860429696
2[Ph-H2O]4[Cys],6,0.017186042969569826,672.5767860429696
4[Ph-H2O]1[Me3]2[Cys],7,0.23168604296961348,672.5767860429696
4[Ph-H2O]1[Ac]2[Cys],7,0.27468604296961985,672.5767860429696
1[Ph]5[Cys]1[Cys-Cys],7,1.0987139570304407,672.5767860429696
2[Ph]1[Me1]4[Cys]1[Na],8,0.03938604296968151,672.5767860429696
1[Ph-H2O]2[Ac]1[Me1]4[Cys],8,0.08761395703038488,672.5767860429696
1[Ph]2[Ph-H2O]1[Me3]3[Cys]1[Cys-Cys],8,0.8842139570303971,672.5767860429696
1[Ph-H2O]2[Ac]1[Ox]4[Cys]1[Cys-Cys],9,0.04451395703040362,672.5767860429696
1[Ph]1[Ph-H2O]4[Cys]2[Cys-Cys]1[Na],9,0.08248604296954909,672.5767860429696
6[Ph-H2O]3[Me2],9,0.44598604296970734,672.5767860429696
7[Ph-H2O],7,1.3496139570295327,684.6167860429705
2[Ph-H2O]1[Me1]4[Cys]1[Cys-Cys],8,0.04648604297051406,684.6167860429705
1[Ph]1[Ph-H2O]1[Me1]1[Ox]4[Cys],8,0.04648604297051406,684.6167860429705
4[Ph]1[Ph-H2O]1[Me2]2[Cys],8,0.3641860429704593,684.6167860429705
7[Ph-H2O]1[Cys-Cys],8,0.6662860429704551,684.6167860429705
2[Ph]1[Ph-H2O]1[Me2]1[Me3]3[Cys],8,0.8980139570295478,684.6167860429705
3[Ph-H2O]2[Ox]3[Cys],8,1.2054860429705059,684.6167860429705
1[Ph]1[Ac]1[Me3]4[Cys]2[Na],9,0.012313957029505218,684.6167860429705
1[Ph]2[Me3]4[Cys]2[Na],9,0.055313957029511585,684.6167860429705
5[Ph-H2O]1[Me3]2[Ox]1[Cys],9,1.4199860429705495,684.6167860429705
1[Ph]1[Me1]5[Cys],7,0.5721184698129491,690.290118469813
1[Ph-H2O]5[Cys]1[Cys-Cys],7,1.4006815301869437,690.290118469813
3[Ph]2[Ph-H2O]1[Ox]2[Cys],8,0.07601846981299332,690.290118469813
2[Ph]3[Ph-H2O]2[Cys]1[Cys-Cys],8,0.076018469813107,690.290118469813
1[Ph]1[Ph-H2O]1[Me1]4[Cys]1[Na],8,0.2625815301869352,690.290118469813
1[Ph-H2O]5[Cys]2[Cys-Cys],8,0.6152184698130441,690.290118469813
1[Ph]1[Ox]5[Cys]1[Cys-Cys],8,0.6152184698130441,690.290118469813
1[Ph]2[Ph-H2O]2[Me2]3[Cys],8,0.7865184698130179,690.290118469813
3[Ph-H2O]1[Ac]3[Cys]1[Cys-Cys],8,1.1431815301870074,690.290118469813
4[Ph]2[Ph-H2O]2[Me2]1[Cys],9,0.8685815301869297,690.290118469813
1[Ph-H2O]5[Cys],6,1.4036795479016746,692.3030204520983
2[Ph]3[Ph-H2O]2[Cys],7,0.07302045209826247,692.3030204520983
1[Ph]1[Ox]5[Cys],7,0.6122204520981995,692.3030204520983
1[Ph-H2O]5[Cys]1[Cys-Cys],7,0.6122204520983132,692.3030204520983
3[Ph-H2O]1[Ac]3[Cys],7,1.1461795479017383,692.3030204520983
1[Ph]1[Ph-H2O]1[Ox]4[Cys]1[Na],8,0.22247954790168478,692.3030204520983
2[Ph]5[Ph-H2O]1[Me3],8,0.2875204520983061,692.3030204520983
2[Ph]1[Ac]1[Me1]4[Cys],8,0.28927954790174226,692.3030204520983
2[Ph]1[Me1]1[Me3]4[Cys],8,0.33227954790174863,692.3030204520983
2[Ph]2[Me2]4[Cys],8,0.3323795479017235,692.3030204520983
1[Ph]1[Me2]5[Cys],7,0.03218604297398997,703.776786042974
1[Ph]2[Me1]5[Cys],8,0.03218604297398997,703.776786042974
1[Ph]2[Ph-H2O]1[Me2]1[Me3]3[Cys],8,0.24668604297391994,703.776786042974
1[Ph]2[Ph-H2O]1[Ac]1[Me2]3[Cys],8,0.2896860429739263,703.776786042974
2[Ph-H2O]2[Ox]4[Cys],8,0.7816139570260248,703.776786042974
1[Ph]1[Ph-H2O]1[Me2]4[Cys]1[Na],8,0.8025139570261217,703.776786042974
6[Ph-H2O]1[Cys]1[Cys-Cys],8,1.3208139570259618,703.776786042974
1[Ac]1[Me2]1[Ox]5[Cys]1[Na],9,0.005813957026020944,703.776786042974
1[Me3]5[Cys]3[Na],9,0.04018604297402817,703.776786042974
1[Ph]5[Ph-H2O]1[Ox]1[Cys]1[Cys-Cys],9,0.6950860429739123,703.776786042974
1[Ph]4[Ph-H2O]2[Cys],7,0.28377604880597573,710.529076048806
1[Ph-H2O]1[Ox]5[Cys],7,0.8229760488060265,710.529076048806
2[Ph-H2O]1[Ox]4[Cys]1[Na],8,0.011723951193971516,710.529076048806
1[Ph]1[Ph-H2O]1[Me1]1[Me3]4[Cys],8,0.12152395119392168,710.529076048806
1[Ph]1[Ph-H2O]2[Me2]4[Cys],8,0.12162395119401026,710.529076048806
6[Cys]2[Cys-Cys],8,0.29292395119409775,710.529076048806
1[Ph]5[Ph-H2O]1[Cys]1[Na],8,0.5509239511940223,710.529076048806
2[Ph]1[Ac]2[Ox]4[Cys],9,0.035423951193934045,710.529076048806
1[Ph]1[Ph-H2O]1[Ac]1[Ox]4[Cys]1[Cys-Cys],9,0.03542395119404773,710.529076048806
1[Ph]2[Ph-H2O]2[Me2]3[Cys]1[Na],9,0.9563239511940083,710.529076048806
6[Cys]1[Cys-Cys],7,0.6126553373775323,712.2252446626226
4[Ph]4[Ph-H2O],8,0.3248446626225814,712.2252446626226
1[Ph]1[Ph-H2O]1[Ac]1[Ox]4[Cys],8,0.3551553373774823,712.2252446626226
2[Ph-H2O]1[Ac]4[Cys]1[Cys-Cys],8,0.3551553373774823,712.2252446626226
1[Ph]1[Ph-H2O]1[Me3]1[Ox]4[Cys],8,0.39815533737737496,712.2252446626226
2[Ph-H2O]1[Me3]4[Cys]1[Cys-Cys],8,0.39815533737748865,712.2252446626226
1[Ph]1[Me1]5[Cys]1[Na],8,0.5254446626224762,712.2252446626226
6[Cys]2[Cys-Cys],8,1.4032446626224555,712.2252446626226
3[Ph]2[Ph-H2O]1[Ox]2[Cys]1[Na],9,0.029344662622520445,712.2252446626226
7[Ph-H2O]1[Me2]1[Cys-Cys],9,0.2215446626225912,712.2252446626226
3[Ph]4[Cys],7,0.17878153018614285,716.3301184698139
1[Ph-H2O]5[Cys]1[Na],7,0.6416184698139205,716.3301184698139
1[Ph]1[Ac]5[Cys],7,1.3979815301861436,716.3301184698139
3[Ph]2[Ph-H2O]1[Me3]2[Cys],8,0.03571846981390081,716.3301184698139
3[Ph]2[Ph-H2O]1[Ac]2[Cys],8,0.07871846981379349,716.3301184698139
2[Ph-H2O]4[Cys]2[Na],8,0.19308153018619123,716.3301184698139
2[Ph-H2O]1[Me2]1[Ox]4[Cys],8,0.282081530186133,716.3301184698139
1[Ph]1[Me3]5[Cys]1[Cys-Cys],8,0.5749184698138379,716.3301184698139
1[Ph]1[Ac]5[Cys]1[Cys-Cys],8,0.6179184698139579,716.3301184698139
1[Ph]5[Ph-H2O]1[Me2]1[Cys],8,0.8212815301860701,716.3301184698139
4[Ph]1[Me3]3[Cys],8,0.07058604296776139,719.4967860429679
4[Ph]1[Ac]3[Cys],8,0.11358604296788144,719.4967860429679
1[Ph]5[Cys]2[Na],8,0.15821395703210328,719.4967860429679
1[Ph-H2O]1[Me2]5[Cys]1[Cys-Cys],8,0.24721395703215876,719.4967860429679
1[Ph]1[Me2]1[Ox]5[Cys],8,0.24721395703215876,719.4967860429679
2[Ph]2[Ac]4[Cys],8,1.1056139570321193,719.4967860429679
2[Ph]2[Me3]4[Cys],8,1.191613957032132,719.4967860429679
1[Ph]2[Ph-H2O]1[Ac]1[Me2]1[Ox]3[Cys],9,0.010286042967777576,719.4967860429679
3[Ph-H2O]1[Ac]1[Me2]3[Cys]1[Cys-Cys],9,0.010286042967891262,719.4967860429679
6[Ph-H2O]1[Me1]1[Cys]1[Cys-Cys],9,0.372586042967896,719.4967860429679
1[Ox]6[Cys],7,0.722457115831844,730.1307428841683
3[Ph]5[Ph-H2O],8,0.21504288416826967,730.1307428841683
3[Ph]1[Me1]4[Cys],8,0.4047571158316714,730.1307428841683
1[Ph-H2O]1[Me1]5[Cys]1[Na],8,0.4156428841682782,730.1307428841683
2[Ph-H2O]1[Me3]1[Ox]4[Cys],8,0.5079571158316867,730.1307428841683
6[Ph-H2O]1[Cys]1[Na],8,1.035442884168333,730.1307428841683
1[Ox]6[Cys]1[Cys-Cys],8,1.2934428841681438,730.1307428841683
1[Ph]4[Ph-H2O]2[Cys]1[Cys-Cys]1[Na],9,0.08045711583167758,730.1307428841683
2[Ph]3[Ph-H2O]1[Ox]2[Cys]1[Na],9,0.08045711583167758,730.1307428841683
2[Ph]4[Ph-H2O]1[Me3]1[Ox]1[Cys],9,0.9687428841682504,730.1307428841683
1[Ph]3[Ph-H2O]3[Cys],7,0.3223281321158993,731.7147281321159
1[Ox]6[Cys],7,0.8615281321157227,731.7147281321159
1[Ph-H2O]1[Ox]5[Cys]1[Na],8,0.026828132115838343,731.7147281321159
1[Ph]1[Ac]1[Me1]5[Cys],8,0.03997186788421914,731.7147281321159
1[Ph]1[Me1]1[Me3]5[Cys],8,0.0829718678842255,731.7147281321159
1[Ph]4[Ph-H2O]2[Cys]1[Na],8,0.5123718678842124,731.7147281321159
4[Ph]3[Ph-H2O]1[Cys],8,1.3327718678840483,731.7147281321159
1[Ph]1[Ac]1[Ox]5[Cys]1[Cys-Cys],9,0.003128132115762128,731.7147281321159
1[Ph-H2O]1[Ac]5[Cys]2[Cys-Cys],9,0.0031281321158758146,731.7147281321159
1[Ph]6[Ph-H2O]1[Me3]1[Na],9,0.29787186788416875,731.7147281321159
1[Me1]1[Ox]6[Cys],8,0.1573652289102938,745.0371652289105
3[Ph]1[Me2]4[Cys],8,0.47506522891035274,745.0371652289105
5[Ph-H2O]1[Ox]2[Cys],8,0.7771652289104622,745.0371652289105
1[Ph]1[Me2]1[Me3]5[Cys],8,0.7871347710895407,745.0371652289105
6[Ph-H2O]1[Ox]1[Cys]1[Na],9,0.05753477108953575,745.0371652289105
1[Ph]5[Ph-H2O]1[Ac]1[Me1]1[Cys],9,0.12433477108959323,745.0371652289105
2[Ox]6[Cys]1[Cys-Cys],9,0.20046522891038876,745.0371652289105
3[Ph]1[Ph-H2O]1[Me2]3[Cys]1[Na],9,0.35963477108964526,745.0371652289105
2[Ph-H2O]1[Me1]1[Me3]1[Ox]4[Cys],9,0.37186522891045115,745.0371652289105
7[Ph-H2O]1[Ac]1[Ox],9,1.0346652289103986,745.0371652289105
1[Ph]2[Ph-H2O]4[Cys],7,0.7191270153405185,753.2586270153406
1[Ph]3[Ph-H2O]3[Cys]1[Na],8,0.11557298465936583,753.2586270153406
2[Ph]5[Cys]1[Cys-Cys],8,0.3967729846593784,753.2586270153406
1[Ox]6[Cys]1[Na],8,0.42362701534045755,753.2586270153406
4[Ph]2[Ph-H2O]2[Cys],8,0.9359729846594291,753.2586270153406
1[Ph]5[Ph-H2O]1[Me3]1[Cys]1[Na],9,0.09892701534056414,753.2586270153406
2[Ph]2[Ph-H2O]1[Ac]3[Cys]1[Cys-Cys],9,0.13927298465944205,753.2586270153406
3[Ph]1[Ph-H2O]1[Ac]1[Ox]3[Cys],9,0.13927298465955573,753.2586270153406
1[Me3]6[Cys]2[Cys-Cys],9,0.35692701534048865,753.2586270153406
7[Ph-H2O]1[Me2]1[Me3]1[Cys-Cys],10,0.8247729846593757,753.2586270153406
1[Ph]1[Ph-H2O]1[Me1]5[Cys],8,0.6835860429692957,788.3967860429693
2[Ph-H2O]5[Cys]1[Cys-Cys],8,1.2892139570307108,788.3967860429693
1[Ph]1[Ph-H2O]1[Ox]5[Cys],8,1.2892139570307108,788.3967860429693
1[Ph]2[Ph-H2O]1[Me1]4[Cys]1[Na],9,0.1511139570307023,788.3967860429693
2[Ph]4[Ph-H2O]2[Cys]1[Cys-Cys],9,0.1874860429693399,788.3967860429693
3[Ph]3[Ph-H2O]1[Ox]2[Cys],9,0.1874860429693399,788.3967860429693
1[Ph]7[Ph-H2O]1[Na],9,0.46868604296923877,788.3967860429693
1[Ac]2[Ox]6[Cys],9,0.49251395703072376,788.3967860429693
1[Ph]1[Me2]2[Me3]5[Cys],9,0.49278604296932826,788.3967860429693
1[Ph]2[Ac]1[Me2]5[Cys],9,0.578786042969341,788.3967860429693
3[Ph]2[Ph-H2O]3[Cys],8,0.17175533737838578,793.1852446626217
1[Ph]6[Cys]1[Cys-Cys],8,0.367444662621665,793.1852446626217
3[Ph]4[Ph-H2O]1[Me3]1[Cys],9,0.04274466262177157,793.1852446626217
3[Ph]4[Ph-H2O]1[Ac]1[Cys],9,0.08574466262177793,793.1852446626217
2[Me2]6[Cys]1[Na],9,0.24324466262157785,793.1852446626217
1[Me1]1[Me3]6[Cys]1[Na],9,0.24334466262155274,793.1852446626217
1[Ac]1[Me1]6[Cys]1[Na],9,0.2863446626215591,793.1852446626217
6[Ph-H2O]1[Ac]1[Me2]1[Ox]1[Cys],10,0.017555337378212243,793.1852446626217
6[Ph-H2O]1[Me3]1[Cys]2[Na],10,0.028444662621723182,793.1852446626217
1[Ph]4[Ph-H2O]3[Me2]2[Cys],10,1.219655337378299,793.1852446626217
1[Ph]6[Cys],7,1.3905116016203465,796.2242116016205
4[Ph]4[Cys],8,0.26458839837960113,796.2242116016205
1[Ph]1[Ph-H2O]5[Cys]1[Na],8,0.5558116016204622,796.2242116016205
4[Ph]2[Ph-H2O]1[Ac]2[Cys],9,0.007088398379437422,796.2242116016205
4[Ph]2[Ph-H2O]1[Me3]2[Cys],9,0.050088398379557475,796.2242116016205
3[Ph-H2O]1[Me2]4[Cys]1[Cys-Cys],9,0.3678883983795913,796.2242116016205
2[Ph]1[Me3]5[Cys]1[Cys-Cys],9,0.4891116016204933,796.2242116016205
2[Ac]6[Cys]1[Cys-Cys],9,0.6870883983796148,796.2242116016205
1[Ac]1[Me3]6[Cys]1[Cys-Cys],9,0.7300883983796211,796.2242116016205
2[Ph]5[Ph-H2O]1[Me2]1[Cys],9,0.9070883983795284,796.2242116016205
2[Ph]1[Ac]5[Cys],8,0.373897272498084,797.3341027275019
2[Ph]1[Me3]5[Cys],8,0.4168972724980904,797.3341027275019
4[Ph]4[Cys],8,0.845302727501803,797.3341027275019
3[Ph-H2O]1[Me2]4[Cys],8,1.2738972724980613,797.3341027275019
4[Ph]1[Ph-H2O]3[Cys]1[Na],9,0.01060272750180502,797.3341027275019
2[Ph]2[Ph-H2O]2[Ac]3[Cys],9,0.11639727249814769,797.3341027275019
2[Ph]2[Ph-H2O]1[Ac]1[Me3]3[Cys],9,0.15939727249815405,797.3341027275019
2[Me3]6[Cys]1[Cys-Cys],9,0.33680272750177664,797.3341027275019
2[Ac]6[Cys]1[Cys-Cys],9,0.4228027275017894,797.3341027275019
8[Ph-H2O]1[Me1],9,0.6540972724981202,797.3341027275019
1[Ph]1[Me1]6[Cys],8,0.8603884152618093,809.720688415262
1[Ph-H2O]6[Cys]1[Cys-Cys],8,1.1124115847380835,809.720688415262
1[Ph]1[Ox]6[Cys],8,1.1124115847381972,809.720688415262
1[Ph]1[Ph-H2O]1[Me1]5[Cys]1[Na],9,0.025688415261925,809.720688415262
4[Ph]5[Ph-H2O],9,0.17491158473808355,809.720688415262
3[Ph]2[Ph-H2O]1[Ox]3[Cys],9,0.3642884152618535,809.720688415262
2[Ph]3[Ph-H2O]3[Cys]1[Cys-Cys],9,0.3642884152619672,809.720688415262
3[Ph-H2O]1[Ac]4[Cys]1[Cys-Cys],9,0.8549115847380335,809.720688415262
1[Ph]1[Ox]6[Cys]1[Cys-Cys],9,0.9034884152617906,809.720688415262
1[Ph-H2O]6[Cys]2[Cys-Cys],9,0.9034884152619043,809.720688415262
1[Ph-H2O]6[Cys],7,0.7037553373792207,812.1452446626208
3[Ph-H2O]1[Ac]4[Cys],8,0.44625533737917067,812.1452446626208
3[Ph-H2O]1[Me3]4[Cys],8,0.48925533737917704,812.1452446626208
2[Ph]3[Ph-H2O]3[Cys],8,0.7729446626208301,812.1452446626208
1[Ph-H2O]6[Cys]1[Cys-Cys],8,1.3121446626207671,812.1452446626208
2[Ph]4[Ph-H2O]2[Cys]1[Na],9,0.06175533737928163,812.1452446626208
8[Ph-H2O]1[Me2],9,0.13044466262090282,812.1452446626208
3[Ph]1[Ph-H2O]4[Cys]1[Cys-Cys],9,0.3429553373791805,812.1452446626208
4[Ph]1[Ox]4[Cys],9,0.3429553373791805,812.1452446626208
1[Ph]1[Ph-H2O]1[Ox]5[Cys]1[Na],9,0.4774446626207691,812.1452446626208
1[Ph]1[Ph-H2O]1[Ac]5[Cys],8,0.3465139570274687,815.3767860429725
1[Ph]1[Ph-H2O]1[Me3]5[Cys],8,0.38951395702747504,815.3767860429725
3[Ph]1[Ph-H2O]4[Cys],8,0.8726860429724184,815.3767860429725
3[Ph]2[Ph-H2O]3[Cys]1[Na],9,0.03798604297253405,815.3767860429725
1[Ph]3[Ph-H2O]2[Ac]3[Cys],9,0.08901395702741866,815.3767860429725
1[Ph]3[Ph-H2O]1[Ac]1[Me3]3[Cys],9,0.1320139570275387,815.3767860429725
1[Ph]3[Ph-H2O]2[Me3]3[Cys],9,0.1750139570274314,815.3767860429725
1[Ph]6[Ph-H2O]1[Me2]1[Cys],9,0.2301860429726048,815.3767860429725
2[Me3]1[Ox]6[Cys],9,0.364186042972392,815.3767860429725
1[Ac]1[Me3]1[Ox]6[Cys],9,0.40718604297239835,815.3767860429725
1[Ph]1[Me2]6[Cys],8,0.6005092134413417,823.4874092134414
2[Ph-H2O]2[Ox]5[Cys],9,0.21329078655855938,823.4874092134414
1[Ph]1[Ph-H2O]1[Me2]5[Cys]1[Na],9,0.23419078655865633,823.4874092134414
6[Ph-H2O]2[Cys]1[Cys-Cys],9,0.7524907865586101,823.4874092134414
1[Ph]2[Ph-H2O]1[Me2]1[Me3]4[Cys],9,0.8150092134413853,823.4874092134414
4[Ph]1[Me2]4[Cys],9,1.054590786558606,823.4874092134414
4[Ph-H2O]1[Me3]2[Ox]3[Cys],10,0.0012092134413705935,823.4874092134414
1[Ph]3[Ph-H2O]1[Me2]1[Me3]3[Cys]1[Na],10,0.019690786558612672,823.4874092134414
1[Ph]3[Ph-H2O]1[Ac]1[Me2]3[Cys]1[Na],10,0.023309213441393695,823.4874092134414
1[Ph]7[Ph-H2O]2[Me2],10,1.4347092134414652,823.4874092134414
